date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_norm,away_team_norm,home_points,away_points,home_goal_diff,away_goal_diff
2017-10-05,England,Slovenia,1,0,FIFA World Cup qualification,London,England,False,England,Slovenia,3,0,1,-1
2017-10-05,Iran,Togo,2,0,Friendly,Tehran,Iran,False,IR Iran,Togo,3,0,2,-2
2017-10-05,Iraq,Kenya,2,1,Friendly,Basra,Iraq,False,Iraq,Kenya,3,0,1,-1
2017-10-05,Northern Ireland,Germany,1,3,FIFA World Cup qualification,Belfast,Northern Ireland,False,Northern Ireland,Germany,0,3,-2,2
2017-10-05,Qatar,Singapore,3,1,Friendly,Doha,Qatar,False,Qatar,Singapore,3,0,2,-2
2017-10-05,San Marino,Norway,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,San Marino,Norway,0,3,-8,8
2017-10-05,Scotland,Slovakia,1,0,FIFA World Cup qualification,Glasgow,Scotland,False,Scotland,Slovakia,3,0,1,-1
2017-10-05,Syria,Australia,1,1,FIFA World Cup qualification,Paya Rumput,Malaysia,True,Syria,Australia,1,1,0,0
2017-10-05,Venezuela,Uruguay,0,0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,Venezuela,Uruguay,1,1,0,0
2017-10-06,Austria,Serbia,3,2,FIFA World Cup qualification,Vienna,Austria,False,Austria,Serbia,3,0,1,-1
2017-10-06,Croatia,Finland,1,1,FIFA World Cup qualification,Rijeka,Croatia,False,Croatia,Finland,1,1,0,0
2017-10-06,Japan,New Zealand,2,1,Kirin Challenge Cup,Toyota,Japan,False,Japan,New Zealand,3,0,1,-1
2017-10-06,Mali,Ivory Coast,0,0,FIFA World Cup qualification,Bamako,Mali,False,Mali,Cote d'Ivoire,1,1,0,0
2017-10-06,Mexico,Trinidad and Tobago,3,1,FIFA World Cup qualification,San Luis Potosí,Mexico,False,Mexico,Trinidad and Tobago,3,0,2,-2
2017-10-06,Spain,Albania,3,0,FIFA World Cup qualification,Alicante,Spain,False,Spain,Albania,3,0,3,-3
2017-10-06,Turkey,Iceland,0,3,FIFA World Cup qualification,Eskişehir,Turkey,False,Turkiye,Iceland,0,3,-3,3
2017-10-06,United States,Panama,4,0,FIFA World Cup qualification,Orlando,United States,False,USA,Panama,3,0,4,-4
2017-10-07,Andorra,Portugal,0,2,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,Andorra,Portugal,0,3,-2,2
2017-10-07,Belarus,Netherlands,1,3,FIFA World Cup qualification,Barysaw,Belarus,False,Belarus,Netherlands,0,3,-2,2
2017-10-07,Bosnia and Herzegovina,Belgium,3,4,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False,Bosnia and Herzegovina,Belgium,0,3,-1,1
2017-10-07,Bulgaria,France,0,1,FIFA World Cup qualification,Sofia,Bulgaria,False,Bulgaria,France,0,3,-1,1
2017-10-07,Cameroon,Algeria,2,0,FIFA World Cup qualification,Yaoundé,Cameroon,False,Cameroon,Algeria,3,0,2,-2
2017-10-07,Cape Verde,Senegal,0,2,FIFA World Cup qualification,Praia,Cape Verde,False,Cabo Verde,Senegal,0,3,-2,2
2017-10-07,Guinea,Tunisia,1,4,FIFA World Cup qualification,Conakry,Guinea,False,Guinea,Tunisia,0,3,-3,3
2017-10-07,Libya,DR Congo,1,2,FIFA World Cup qualification,Monastir,Tunisia,True,Libya,Congo DR,0,3,-1,1
2017-10-07,Morocco,Gabon,3,0,FIFA World Cup qualification,Casablanca,Morocco,False,Morocco,Gabon,3,0,3,-3
2017-10-07,Russia,South Korea,4,2,Friendly,Moscow,Russia,False,Russia,Korea Republic,3,0,2,-2
2017-10-07,Saudi Arabia,Jamaica,5,2,Friendly,Jeddah,Saudi Arabia,False,Saudi Arabia,Jamaica,3,0,3,-3
2017-10-07,South Africa,Burkina Faso,3,1,FIFA World Cup qualification,Johannesburg,South Africa,False,South Africa,Burkina Faso,3,0,2,-2
2017-10-07,Sweden,Luxembourg,8,0,FIFA World Cup qualification,Solna,Sweden,False,Sweden,Luxembourg,3,0,8,-8
2017-10-07,Switzerland,Hungary,5,2,FIFA World Cup qualification,Basel,Switzerland,False,Switzerland,Hungary,3,0,3,-3
2017-10-07,Uganda,Ghana,0,0,FIFA World Cup qualification,Kampala,Uganda,False,Uganda,Ghana,1,1,0,0
2017-10-08,Czech Republic,San Marino,5,0,FIFA World Cup qualification,Plzeň,Czech Republic,False,Czechia,San Marino,3,0,5,-5
2017-10-08,Egypt,Congo,2,1,FIFA World Cup qualification,Alexandria,Egypt,False,Egypt,Congo,3,0,1,-1
2017-10-08,El Salvador,Canada,1,0,Friendly,Houston,United States,True,El Salvador,Canada,3,0,1,-1
2017-10-08,Germany,Azerbaijan,5,1,FIFA World Cup qualification,Kaiserslautern,Germany,False,Germany,Azerbaijan,3,0,4,-4
2017-10-08,Lithuania,England,0,1,FIFA World Cup qualification,Vilnius,Lithuania,False,Lithuania,England,0,3,-1,1
2017-10-08,Norway,Northern Ireland,1,0,FIFA World Cup qualification,Oslo,Norway,False,Norway,Northern Ireland,3,0,1,-1
2017-10-08,Slovenia,Scotland,2,2,FIFA World Cup qualification,Ljubljana,Slovenia,False,Slovenia,Scotland,1,1,0,0
2017-10-09,Finland,Turkey,2,2,FIFA World Cup qualification,Turku,Finland,False,Finland,Turkiye,1,1,0,0
2017-10-09,Israel,Spain,0,1,FIFA World Cup qualification,Jerusalem,Israel,False,Israel,Spain,0,3,-1,1
2017-10-09,Moldova,Austria,0,1,FIFA World Cup qualification,Chișinău,Moldova,False,Moldova,Austria,0,3,-1,1
2017-10-09,Ukraine,Croatia,0,2,FIFA World Cup qualification,Kyiv,Ukraine,False,Ukraine,Croatia,0,3,-2,2
2017-10-10,Afghanistan,Jordan,3,3,AFC Asian Cup qualification,Dushanbe,Tajikistan,True,Afghanistan,Jordan,1,1,0,0
2017-10-10,Australia,Syria,2,1,FIFA World Cup qualification,Sydney,Australia,False,Australia,Syria,3,0,1,-1
2017-10-10,Belgium,Cyprus,4,0,FIFA World Cup qualification,Brussels,Belgium,False,Belgium,Cyprus,3,0,4,-4
2017-10-10,Brazil,Chile,3,0,FIFA World Cup qualification,São Paulo,Brazil,False,Brazil,Chile,3,0,3,-3
2017-10-10,Ecuador,Argentina,1,3,FIFA World Cup qualification,Quito,Ecuador,False,Ecuador,Argentina,0,3,-2,2
2017-10-10,Estonia,Bosnia and Herzegovina,1,2,FIFA World Cup qualification,Tallinn,Estonia,False,Estonia,Bosnia and Herzegovina,0,3,-1,1
2017-10-10,France,Belarus,2,1,FIFA World Cup qualification,Saint-Denis,France,False,France,Belarus,3,0,1,-1
2017-10-10,Honduras,Mexico,3,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False,Honduras,Mexico,3,0,1,-1
2017-10-10,Japan,Haiti,3,3,Kirin Challenge Cup,Yokohama,Japan,False,Japan,Haiti,1,1,0,0
2017-10-10,South Korea,Morocco,1,3,Friendly,Biel,Switzerland,True,Korea Republic,Morocco,0,3,-2,2
2017-10-10,Netherlands,Sweden,2,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,Netherlands,Sweden,3,0,2,-2
2017-10-10,Panama,Costa Rica,2,1,FIFA World Cup qualification,Panama City,Panama,False,Panama,Costa Rica,3,0,1,-1
2017-10-10,Paraguay,Venezuela,0,1,FIFA World Cup qualification,Asunción,Paraguay,False,Paraguay,Venezuela,0,3,-1,1
2017-10-10,Peru,Colombia,1,1,FIFA World Cup qualification,Lima,Peru,False,Peru,Colombia,1,1,0,0
2017-10-10,Portugal,Switzerland,2,0,FIFA World Cup qualification,Lisbon,Portugal,False,Portugal,Switzerland,3,0,2,-2
2017-10-10,Qatar,Curaçao,1,2,Friendly,Doha,Qatar,False,Qatar,Curacao,0,3,-1,1
2017-10-10,Russia,Iran,1,1,Friendly,Kazan,Russia,False,Russia,IR Iran,1,1,0,0
2017-10-10,Saudi Arabia,Ghana,0,3,Friendly,Jeddah,Saudi Arabia,False,Saudi Arabia,Ghana,0,3,-3,3
2017-10-10,Trinidad and Tobago,United States,2,1,FIFA World Cup qualification,Couva,Trinidad and Tobago,False,Trinidad and Tobago,USA,3,0,1,-1
2017-10-10,Uruguay,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,False,Uruguay,Bolivia,3,0,2,-2
2017-10-24,Grenada,Panama,0,5,Friendly,St. George's,Grenada,False,Grenada,Panama,0,3,-5,5
2017-11-08,Iceland,Czech Republic,1,2,Friendly,Doha,Qatar,True,Iceland,Czechia,0,3,-1,1
2017-11-09,Croatia,Greece,4,1,FIFA World Cup qualification,Zagreb,Croatia,False,Croatia,Greece,3,0,3,-3
2017-11-09,Iran,Panama,2,1,Friendly,Graz,Austria,True,IR Iran,Panama,3,0,1,-1
2017-11-09,Northern Ireland,Switzerland,0,1,FIFA World Cup qualification,Belfast,Northern Ireland,False,Northern Ireland,Switzerland,0,3,-1,1
2017-11-09,Romania,Turkey,2,0,Friendly,Cluj,Romania,False,Romania,Turkiye,3,0,2,-2
2017-11-09,Scotland,Netherlands,0,1,Friendly,Aberdeen,Scotland,False,Scotland,Netherlands,0,3,-1,1
2017-11-10,Algeria,Nigeria,3,0,FIFA World Cup qualification,Constantine,Algeria,False,Algeria,Nigeria,3,0,3,-3
2017-11-10,Belgium,Mexico,3,3,Friendly,Brussels,Belgium,False,Belgium,Mexico,1,1,0,0
2017-11-10,England,Germany,0,0,Friendly,London,England,False,England,Germany,1,1,0,0
2017-11-10,France,Wales,2,0,Friendly,Saint-Denis,France,False,France,Wales,3,0,2,-2
2017-11-10,Honduras,Australia,0,0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,Honduras,Australia,1,1,0,0
2017-11-10,Japan,Brazil,1,3,Friendly,Villeneuve-d'Ascq,France,True,Japan,Brazil,0,3,-2,2
2017-11-10,South Korea,Colombia,2,1,Friendly,Suwon,South Korea,False,Korea Republic,Colombia,3,0,1,-1
2017-11-10,Poland,Uruguay,0,0,Friendly,Warsaw,Poland,False,Poland,Uruguay,1,1,0,0
2017-11-10,Portugal,Saudi Arabia,3,0,Friendly,Viseu,Portugal,False,Portugal,Saudi Arabia,3,0,3,-3
2017-11-10,South Africa,Senegal,0,2,FIFA World Cup qualification,Polokwane,South Africa,False,South Africa,Senegal,0,3,-2,2
2017-11-10,Sweden,Italy,1,0,FIFA World Cup qualification,Solna,Sweden,False,Sweden,Italy,3,0,1,-1
2017-11-11,DR Congo,Guinea,3,1,FIFA World Cup qualification,Kinshasa,DR Congo,False,Congo DR,Guinea,3,0,2,-2
2017-11-11,Ivory Coast,Morocco,0,2,FIFA World Cup qualification,Abidjan,Ivory Coast,False,Cote d'Ivoire,Morocco,0,3,-2,2
2017-11-11,North Macedonia,Norway,2,0,Friendly,Skopje,North Macedonia,False,North Macedonia,Norway,3,0,2,-2
2017-11-11,New Zealand,Peru,0,0,FIFA World Cup qualification,Wellington,New Zealand,False,New Zealand,Peru,1,1,0,0
2017-11-11,Qatar,Czech Republic,0,1,Friendly,Doha,Qatar,False,Qatar,Czechia,0,3,-1,1
2017-11-11,Russia,Argentina,0,1,Friendly,Moscow,Russia,False,Russia,Argentina,0,3,-1,1
2017-11-11,Spain,Costa Rica,5,0,Friendly,Málaga,Spain,False,Spain,Costa Rica,3,0,5,-5
2017-11-11,Tunisia,Libya,0,0,FIFA World Cup qualification,Radès,Tunisia,False,Tunisia,Libya,1,1,0,0
2017-11-12,Ghana,Egypt,1,1,FIFA World Cup qualification,Kumasi,Ghana,False,Ghana,Egypt,1,1,0,0
2017-11-12,Greece,Croatia,0,0,FIFA World Cup qualification,Piraeus,Greece,False,Greece,Croatia,1,1,0,0
2017-11-12,Switzerland,Northern Ireland,0,0,FIFA World Cup qualification,Basel,Switzerland,False,Switzerland,Northern Ireland,1,1,0,0
2017-11-13,Bulgaria,Saudi Arabia,1,0,Friendly,Lisbon,Portugal,True,Bulgaria,Saudi Arabia,3,0,1,-1
2017-11-13,Iran,Venezuela,1,0,Friendly,Arnhem,Netherlands,True,IR Iran,Venezuela,3,0,1,-1
2017-11-13,Iraq,Syria,1,1,Friendly,Karbala,Iraq,False,Iraq,Syria,1,1,0,0
2017-11-13,Italy,Sweden,0,0,FIFA World Cup qualification,Milan,Italy,False,Italy,Sweden,1,1,0,0
2017-11-13,Poland,Mexico,0,1,Friendly,Gdańsk,Poland,False,Poland,Mexico,0,3,-1,1
2017-11-13,Turkey,Albania,2,3,Friendly,Antalya,Turkey,False,Turkiye,Albania,0,3,-1,1
2017-11-14,Algeria,Central African Republic,3,0,Friendly,Algiers,Algeria,False,Algeria,Central African Republic,3,0,3,-3
2017-11-14,Argentina,Nigeria,2,4,Friendly,Krasnodar,Russia,True,Argentina,Nigeria,0,3,-2,2
2017-11-14,Austria,Uruguay,2,1,Friendly,Vienna,Austria,False,Austria,Uruguay,3,0,1,-1
2017-11-14,Belgium,Japan,1,0,Friendly,Bruges,Belgium,False,Belgium,Japan,3,0,1,-1
2017-11-14,Burkina Faso,Cape Verde,4,0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,Burkina Faso,Cabo Verde,3,0,4,-4
2017-11-14,Cambodia,Jordan,0,1,AFC Asian Cup qualification,Phnom Penh,Cambodia,False,Cambodia,Jordan,0,3,-1,1
2017-11-14,China PR,Colombia,0,4,Friendly,Chongqing,China PR,False,China PR,Colombia,0,3,-4,4
2017-11-14,England,Brazil,0,0,Friendly,London,England,False,England,Brazil,1,1,0,0
2017-11-14,Germany,France,2,2,Friendly,Cologne,Germany,False,Germany,France,1,1,0,0
2017-11-14,South Korea,Serbia,1,1,Friendly,Ulsan,South Korea,False,Korea Republic,Serbia,1,1,0,0
2017-11-14,Portugal,United States,1,1,Friendly,Leiria,Portugal,False,Portugal,USA,1,1,0,0
2017-11-14,Qatar,Iceland,1,1,Friendly,Doha,Qatar,False,Qatar,Iceland,1,1,0,0
2017-11-14,Romania,Netherlands,0,3,Friendly,Bucharest,Romania,False,Romania,Netherlands,0,3,-3,3
2017-11-14,Russia,Spain,3,3,Friendly,Saint Petersburg,Russia,False,Russia,Spain,1,1,0,0
2017-11-14,Senegal,South Africa,2,1,FIFA World Cup qualification,Dakar,Senegal,False,Senegal,South Africa,3,0,1,-1
2017-11-14,Slovakia,Norway,1,0,Friendly,Trnava,Slovakia,False,Slovakia,Norway,3,0,1,-1
2017-11-14,United Arab Emirates,Uzbekistan,1,0,Friendly,Al Ain,United Arab Emirates,False,United Arab Emirates,Uzbekistan,3,0,1,-1
2017-11-14,Wales,Panama,1,1,Friendly,Cardiff,Wales,False,Wales,Panama,1,1,0,0
2017-11-15,Australia,Honduras,3,1,FIFA World Cup qualification,Sydney,Australia,False,Australia,Honduras,3,0,2,-2
2017-11-15,Peru,New Zealand,2,0,FIFA World Cup qualification,Lima,Peru,False,Peru,New Zealand,3,0,2,-2
2017-12-09,Japan,North Korea,1,0,EAFF Championship,Chōfu,Japan,False,Japan,North Korea,3,0,1,-1
2017-12-09,South Korea,China PR,2,2,EAFF Championship,Chōfu,Japan,True,Korea Republic,China PR,1,1,0,0
2017-12-12,Japan,China PR,2,1,EAFF Championship,Chōfu,Japan,False,Japan,China PR,3,0,1,-1
2017-12-12,North Korea,South Korea,0,1,EAFF Championship,Chōfu,Japan,True,North Korea,Korea Republic,0,3,-1,1
2017-12-14,Qatar,Liechtenstein,1,2,Friendly,Doha,Qatar,False,Qatar,Liechtenstein,0,3,-1,1
2017-12-16,Japan,South Korea,1,4,EAFF Championship,Chōfu,Japan,False,Japan,Korea Republic,0,3,-3,3
2017-12-22,Kuwait,Saudi Arabia,1,2,Gulf Cup,Kuwait City,Kuwait,False,Kuwait,Saudi Arabia,0,3,-1,1
2017-12-23,Bahrain,Iraq,1,1,Gulf Cup,Kuwait City,Kuwait,True,Bahrain,Iraq,1,1,0,0
2017-12-23,Qatar,Yemen,4,0,Gulf Cup,Kuwait City,Kuwait,True,Qatar,Yemen,3,0,4,-4
2017-12-25,Jordan,Libya,1,1,Friendly,Amman,Jordan,False,Jordan,Libya,1,1,0,0
2017-12-25,United Arab Emirates,Saudi Arabia,0,0,Gulf Cup,Kuwait City,Kuwait,True,United Arab Emirates,Saudi Arabia,1,1,0,0
2017-12-26,Iraq,Qatar,2,1,Gulf Cup,Kuwait City,Kuwait,True,Iraq,Qatar,3,0,1,-1
2017-12-28,Saudi Arabia,Oman,0,2,Gulf Cup,Kuwait City,Kuwait,True,Saudi Arabia,Oman,0,3,-2,2
2017-12-29,Iraq,Yemen,3,0,Gulf Cup,Kuwait City,Kuwait,True,Iraq,Yemen,3,0,3,-3
2017-12-29,Qatar,Bahrain,1,1,Gulf Cup,Kuwait City,Kuwait,True,Qatar,Bahrain,1,1,0,0
2018-01-02,Iraq,United Arab Emirates,0,0,Gulf Cup,Kuwait City,Kuwait,True,Iraq,United Arab Emirates,1,1,0,0
2018-01-07,Estonia,Sweden,1,1,Friendly,Abu Dhabi,United Arab Emirates,True,Estonia,Sweden,1,1,0,0
2018-01-11,Denmark,Sweden,0,1,Friendly,Abu Dhabi,United Arab Emirates,True,Denmark,Sweden,0,3,-1,1
2018-01-11,Jordan,Finland,1,2,Friendly,Abu Dhabi,United Arab Emirates,True,Jordan,Finland,0,3,-1,1
2018-01-27,Moldova,South Korea,0,1,Friendly,Antalya,Turkey,True,Moldova,Korea Republic,0,3,-1,1
2018-01-28,United States,Bosnia and Herzegovina,0,0,Friendly,Carson,United States,False,USA,Bosnia and Herzegovina,1,1,0,0
2018-01-30,Jamaica,South Korea,2,2,Friendly,Antalya,Turkey,True,Jamaica,Korea Republic,1,1,0,0
2018-01-31,Mexico,Bosnia and Herzegovina,1,0,Friendly,San Antonio,United States,True,Mexico,Bosnia and Herzegovina,3,0,1,-1
2018-02-03,Latvia,South Korea,0,1,Friendly,Antalya,Turkey,True,Latvia,Korea Republic,0,3,-1,1
2018-02-26,Saudi Arabia,Moldova,3,0,Friendly,Jeddah,Saudi Arabia,False,Saudi Arabia,Moldova,3,0,3,-3
2018-02-28,Iraq,Saudi Arabia,4,1,Friendly,Basra,Iraq,False,Iraq,Saudi Arabia,3,0,3,-3
2018-03-17,Iran,Sierra Leone,4,0,Friendly,Tehran,Iran,False,IR Iran,Sierra Leone,3,0,4,-4
2018-03-21,Iraq,Qatar,2,3,Friendly,Basra,Iraq,False,Iraq,Qatar,0,3,-1,1
2018-03-21,Jordan,Kuwait,1,0,Friendly,Amman,Jordan,False,Jordan,Kuwait,3,0,1,-1
2018-03-21,South Africa,Angola,1,1,Friendly,Ndola,Zambia,True,South Africa,Angola,1,1,0,0
2018-03-22,Algeria,Tanzania,4,1,Friendly,Algiers,Algeria,False,Algeria,Tanzania,3,0,3,-3
2018-03-22,Denmark,Panama,1,0,Friendly,Brøndby,Denmark,False,Denmark,Panama,3,0,1,-1
2018-03-23,Austria,Slovenia,3,0,Friendly,Klagenfurt,Austria,False,Austria,Slovenia,3,0,3,-3
2018-03-23,Bulgaria,Bosnia and Herzegovina,0,1,Friendly,Razgrad,Bulgaria,False,Bulgaria,Bosnia and Herzegovina,0,3,-1,1
2018-03-23,Curaçao,Bolivia,1,1,Friendly,Willemstad,Curaçao,False,Curacao,Bolivia,1,1,0,0
2018-03-23,France,Colombia,2,3,Friendly,Saint-Denis,France,False,France,Colombia,0,3,-1,1
2018-03-23,Germany,Spain,1,1,Friendly,Düsseldorf,Germany,False,Germany,Spain,1,1,0,0
2018-03-23,Greece,Switzerland,0,1,Friendly,Athens,Greece,False,Greece,Switzerland,0,3,-1,1
2018-03-23,Italy,Argentina,0,2,Friendly,Manchester,England,True,Italy,Argentina,0,3,-2,2
2018-03-23,Japan,Mali,1,1,Friendly,Liège,Belgium,True,Japan,Mali,1,1,0,0
2018-03-23,Mexico,Iceland,3,0,Friendly,Santa Clara,United States,True,Mexico,Iceland,3,0,3,-3
2018-03-23,Netherlands,England,0,1,Friendly,Amsterdam,Netherlands,False,Netherlands,England,0,3,-1,1
2018-03-23,Norway,Australia,4,1,Friendly,Oslo,Norway,False,Norway,Australia,3,0,3,-3
2018-03-23,Peru,Croatia,2,0,Friendly,Miami Gardens,United States,True,Peru,Croatia,3,0,2,-2
2018-03-23,Portugal,Egypt,2,1,Friendly,Zürich,Switzerland,True,Portugal,Egypt,3,0,1,-1
2018-03-23,Russia,Brazil,0,3,Friendly,Moscow,Russia,False,Russia,Brazil,0,3,-3,3
2018-03-23,Scotland,Costa Rica,0,1,Friendly,Glasgow,Scotland,False,Scotland,Costa Rica,0,3,-1,1
2018-03-23,Senegal,Uzbekistan,1,1,Friendly,Casablanca,Morocco,True,Senegal,Uzbekistan,1,1,0,0
2018-03-23,Serbia,Morocco,1,2,Friendly,Turin,Italy,True,Serbia,Morocco,0,3,-1,1
2018-03-23,Tunisia,Iran,1,0,Friendly,Radès,Tunisia,False,Tunisia,IR Iran,3,0,1,-1
2018-03-23,Turkey,Republic of Ireland,1,0,Friendly,Antalya,Turkey,False,Turkiye,Republic of Ireland,3,0,1,-1
2018-03-23,Ukraine,Saudi Arabia,1,1,Friendly,Marbella,Spain,True,Ukraine,Saudi Arabia,1,1,0,0
2018-03-23,Uruguay,Czech Republic,2,0,Friendly,Nanning,China PR,True,Uruguay,Czechia,3,0,2,-2
2018-03-24,Canada,New Zealand,1,0,Friendly,San Pedro del Pinatar,Spain,True,Canada,New Zealand,3,0,1,-1
2018-03-24,Ivory Coast,Togo,2,2,Friendly,Beauvais,France,True,Cote d'Ivoire,Togo,1,1,0,0
2018-03-24,Northern Ireland,South Korea,2,1,Friendly,Belfast,Northern Ireland,False,Northern Ireland,Korea Republic,3,0,1,-1
2018-03-24,Qatar,Syria,2,2,Friendly,Basra,Iraq,True,Qatar,Syria,1,1,0,0
2018-03-24,Sweden,Chile,1,2,Friendly,Solna,Sweden,False,Sweden,Chile,0,3,-1,1
2018-03-24,Zambia,South Africa,0,2,Friendly,Ndola,Zambia,False,Zambia,South Africa,0,3,-2,2
2018-03-26,Albania,Norway,0,1,Friendly,Elbasan,Albania,False,Albania,Norway,0,3,-1,1
2018-03-26,China PR,Czech Republic,1,4,Friendly,Nanning,China PR,False,China PR,Czechia,0,3,-3,3
2018-03-26,Curaçao,Bolivia,1,0,Friendly,Willemstad,Curaçao,False,Curacao,Bolivia,3,0,1,-1
2018-03-26,Portugal,Netherlands,0,3,Friendly,Geneva,Switzerland,True,Portugal,Netherlands,0,3,-3,3
2018-03-26,Wales,Uruguay,0,1,Friendly,Nanning,China PR,True,Wales,Uruguay,0,3,-1,1
2018-03-27,Algeria,Iran,1,2,Friendly,Graz,Austria,True,Algeria,IR Iran,0,3,-1,1
2018-03-27,Australia,Colombia,0,0,Friendly,London,England,True,Australia,Colombia,1,1,0,0
2018-03-27,Belgium,Saudi Arabia,4,0,Friendly,Brussels,Belgium,False,Belgium,Saudi Arabia,3,0,4,-4
2018-03-27,Bosnia and Herzegovina,Senegal,0,0,Friendly,Le Havre,France,True,Bosnia and Herzegovina,Senegal,1,1,0,0
2018-03-27,England,Italy,1,1,Friendly,London,England,False,England,Italy,1,1,0,0
2018-03-27,Germany,Brazil,0,1,Friendly,Berlin,Germany,False,Germany,Brazil,0,3,-1,1
2018-03-27,Greece,Egypt,1,0,Friendly,Zürich,Switzerland,True,Greece,Egypt,3,0,1,-1
2018-03-27,Hungary,Scotland,0,1,Friendly,Budapest,Hungary,False,Hungary,Scotland,0,3,-1,1
2018-03-27,Iraq,Syria,1,1,Friendly,Basra,Iraq,False,Iraq,Syria,1,1,0,0
2018-03-27,Jordan,Vietnam,1,1,AFC Asian Cup qualification,Amman,Jordan,False,Jordan,Vietnam,1,1,0,0
2018-03-27,Luxembourg,Austria,0,4,Friendly,Luxembourg,Luxembourg,False,Luxembourg,Austria,0,3,-4,4
2018-03-27,Mexico,Croatia,0,1,Friendly,Arlington,United States,True,Mexico,Croatia,0,3,-1,1
2018-03-27,Moldova,Ivory Coast,1,2,Friendly,Beauvais,France,True,Moldova,Cote d'Ivoire,0,3,-1,1
2018-03-27,Montenegro,Turkey,2,2,Friendly,Podgorica,Montenegro,False,Montenegro,Turkiye,1,1,0,0
2018-03-27,Morocco,Uzbekistan,2,0,Friendly,Casablanca,Morocco,False,Morocco,Uzbekistan,3,0,2,-2
2018-03-27,Poland,South Korea,3,2,Friendly,Chorzów,Poland,False,Poland,Korea Republic,3,0,1,-1
2018-03-27,Romania,Sweden,1,0,Friendly,Craiova,Romania,False,Romania,Sweden,3,0,1,-1
2018-03-27,Russia,France,1,3,Friendly,Saint Petersburg,Russia,False,Russia,France,0,3,-2,2
2018-03-27,Spain,Argentina,6,1,Friendly,Madrid,Spain,False,Spain,Argentina,3,0,5,-5
2018-03-27,Switzerland,Panama,6,0,Friendly,Lucerne,Switzerland,False,Switzerland,Panama,3,0,6,-6
2018-03-27,Tanzania,DR Congo,2,0,Friendly,Dar es Salaam,Tanzania,False,Tanzania,Congo DR,3,0,2,-2
2018-03-27,Tunisia,Costa Rica,1,0,Friendly,Nice,France,True,Tunisia,Costa Rica,3,0,1,-1
2018-03-27,Ukraine,Japan,2,1,Friendly,Liège,Belgium,True,Ukraine,Japan,3,0,1,-1
2018-03-27,United States,Paraguay,1,0,Friendly,Cary,United States,False,USA,Paraguay,3,0,1,-1
2018-04-18,Trinidad and Tobago,Panama,0,1,Friendly,Couva,Trinidad and Tobago,False,Trinidad and Tobago,Panama,0,3,-1,1
2018-05-08,Iraq,Palestine,0,0,Friendly,Basra,Iraq,False,Iraq,Palestine,1,1,0,0
2018-05-09,Algeria,Saudi Arabia,0,2,Friendly,Cádiz,Spain,True,Algeria,Saudi Arabia,0,3,-2,2
2018-05-15,Saudi Arabia,Greece,2,0,Friendly,Seville,Spain,True,Saudi Arabia,Greece,3,0,2,-2
2018-05-19,Iran,Uzbekistan,1,0,Friendly,Tehran,Iran,False,IR Iran,Uzbekistan,3,0,1,-1
2018-05-20,Jordan,Cyprus,3,0,Friendly,Amman,Jordan,False,Jordan,Cyprus,3,0,3,-3
2018-05-25,Kuwait,Egypt,1,1,Friendly,Kuwait City,Kuwait,False,Kuwait,Egypt,1,1,0,0
2018-05-28,United States,Bolivia,3,0,Friendly,Chester,United States,False,USA,Bolivia,3,0,3,-3
2018-05-28,Nigeria,DR Congo,1,1,Friendly,Port Harcourt,Nigeria,False,Nigeria,Congo DR,1,1,0,0
2018-05-28,Portugal,Tunisia,2,2,Friendly,Braga,Portugal,False,Portugal,Tunisia,1,1,0,0
2018-05-28,Italy,Saudi Arabia,2,1,Friendly,St. Gallen,Switzerland,True,Italy,Saudi Arabia,3,0,1,-1
2018-05-28,France,Republic of Ireland,2,0,Friendly,Saint-Denis,France,False,France,Republic of Ireland,3,0,2,-2
2018-05-28,Mexico,Wales,0,0,Friendly,Pasadena,United States,True,Mexico,Wales,1,1,0,0
2018-05-28,Turkey,Iran,2,1,Friendly,Istanbul,Turkey,False,Turkiye,IR Iran,3,0,1,-1
2018-05-28,South Korea,Honduras,2,0,Friendly,Daegu,South Korea,False,Korea Republic,Honduras,3,0,2,-2
2018-05-28,Bosnia and Herzegovina,Montenegro,0,0,Friendly,Zenica,Bosnia and Herzegovina,False,Bosnia and Herzegovina,Montenegro,1,1,0,0
